"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2506","RT @VNephrologist: Chronic kidney disease is a progressive disorder. If diagnosed early and treated aggressively, the progression to end st…",FALSE,0,NA,2019-02-25 23:43:29,FALSE,NA,"1100179507858890752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HadjarathD",4,TRUE,FALSE,NA,NA
"2507","Chronic kidney disease is a progressive disorder. If diagnosed early and treated aggressively, the progression to e… https://t.co/dHalQdNqAU",FALSE,1,NA,2019-02-25 23:36:03,TRUE,NA,"1100177638105202689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VNephrologist",4,FALSE,FALSE,NA,NA
"2508","RT @jmirpub: JMIR Formative Res: A Digital Modality Decision Program for Patients With Advanced Chronic Kidney Disease https://t.co/HmC3PwI…",FALSE,0,NA,2019-02-25 23:33:54,FALSE,NA,"1100177096532316161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jklasser",1,TRUE,FALSE,NA,NA
"2509","Chronic Kidney disease and Carotid IMT in relation to CV disease.  Patients with positive CD23-positive cells.  Sho… https://t.co/k6JQmBUY9V",FALSE,0,NA,2019-02-25 23:17:03,TRUE,NA,"1100172853062729728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vasolabs",0,FALSE,FALSE,NA,NA
"2510","@TheCooksCook Since being diagnosed with Stage 3 Chronic Kidney Disease I have lost interest in cooking. Food just… https://t.co/htvjDjKOv6",FALSE,0,"TheCooksCook",2019-02-25 23:15:10,TRUE,"1100105093821681664","1100172382956867584","564000560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heidikoz1",0,FALSE,FALSE,NA,NA
"2511","What is Harvard University up to now? Read more &gt;&gt;&gt; https://t.co/lMMqpTSbSR https://t.co/lMMqpTSbSR",FALSE,0,NA,2019-02-25 22:30:09,FALSE,NA,"1100161050224222209",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2512","RT @RenalFellowNtwk: Chronic kidney disease for the medical resident--looking back to a helpful guide by @justinberk for primary care provi…",FALSE,0,NA,2019-02-25 22:19:14,FALSE,NA,"1100158303068401664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buck1486",9,TRUE,FALSE,NA,NA
"2513","RT @cugartegil: Our last publication: Latent #tuberculosis Infection and Non-Infectious Co-morbidities: Diabetes Mellitus type 2, Chronic K…",FALSE,0,NA,2019-02-25 22:15:37,FALSE,NA,"1100157393986498561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MEDICINA_UPCH",2,TRUE,FALSE,NA,NA
"2514","There is typically one meal plan for diabetes and another for chronic kidney disease (CKD). Use this link to find o… https://t.co/M03U7c6HlJ",FALSE,1,NA,2019-02-25 22:01:03,TRUE,NA,"1100153728773050368",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MSUMSNHL",0,FALSE,FALSE,NA,NA
"2515","Apparently people who have a tough time sleeping die sooner. We have to try and fix this. Read more &gt;&gt;&gt;… https://t.co/V45MKkSzl9",FALSE,0,NA,2019-02-25 22:00:05,TRUE,NA,"1100153483930480640",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2516","What would you say to daily In Center Hemodialysis? Read more &gt;&gt;&gt; https://t.co/4ZoSGNEZr7 https://t.co/4ZoSGNEZr7",FALSE,0,NA,2019-02-25 21:38:08,FALSE,NA,"1100147963568029697",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2517","RT @claudeone: How to avoid feline chronic kidney disease with my best tips.  It will improve your cats health and extend its life span.  h…",FALSE,0,NA,2019-02-25 21:29:53,FALSE,NA,"1100145884321460225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benlolorita",3,TRUE,FALSE,NA,NA
"2518","RT @claudeone: How to avoid feline chronic kidney disease with my best tips.  It will improve your cats health and extend its life span.  h…",FALSE,0,NA,2019-02-25 21:19:22,FALSE,NA,"1100143240764887040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donnagocat",3,TRUE,FALSE,NA,NA
"2519","RT @claudeone: How to avoid feline chronic kidney disease with my best tips.  It will improve your cats health and extend its life span.  h…",FALSE,0,NA,2019-02-25 21:16:06,FALSE,NA,"1100142417137815557",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","debsspencer1",3,TRUE,FALSE,NA,NA
"2520","How to avoid feline chronic kidney disease with my best tips.  It will improve your cats health and extend its life… https://t.co/tMzu7TNqOG",FALSE,3,NA,2019-02-25 21:15:20,TRUE,NA,"1100142222358573056",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","claudeone",3,FALSE,FALSE,NA,NA
"2521","Drugs Often Prescribed To Chronic Kidney Disease Patients On Dialysis Found To Be High In Phosphorus #nephrology https://t.co/amxd8xmuid",FALSE,0,NA,2019-02-25 21:15:04,FALSE,NA,"1100142158332465155",NA,"<a href=""https://gotchastream.com/"" rel=""nofollow"">gotcha!Stream</a>","UrologyofVA",0,FALSE,FALSE,NA,NA
"2522","RT @RenalFellowNtwk: Chronic kidney disease for the medical resident--looking back to a helpful guide by @justinberk for primary care provi…",FALSE,0,NA,2019-02-25 21:04:07,FALSE,NA,"1100139400007176194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdoardoMelilli",9,TRUE,FALSE,NA,NA
"2523","RT @RenalFellowNtwk: Chronic kidney disease for the medical resident--looking back to a helpful guide by @justinberk for primary care provi…",FALSE,0,NA,2019-02-25 21:01:44,FALSE,NA,"1100138800657756160",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","_Abdalrhman",9,TRUE,FALSE,NA,NA
"2524","RT @goKDIGO: KDIGO wants to know as much as possible about the opinions and priorities of patients. In order to achieve this goal, we invit…",FALSE,0,NA,2019-02-25 21:01:28,FALSE,NA,"1100138734056587265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdoardoMelilli",35,TRUE,FALSE,NA,NA
"2525","RT @goKDIGO: KDIGO wants to know as much as possible about the opinions and priorities of patients. In order to achieve this goal, we invit…",FALSE,0,NA,2019-02-25 20:58:49,FALSE,NA,"1100138068189827072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AJKDonline",35,TRUE,FALSE,NA,NA
"2526","@morethanmySLE 1. Colloid Cyst in 3 ventricle
2. Sigmoidosis
3. Transverse myelitis
4. MS
5. Kidney disease
6. Fibr… https://t.co/c4qkqzWXHX",FALSE,2,"morethanmySLE",2019-02-25 20:58:35,TRUE,"1099848060308463616","1100138010438520833","812361923304034304","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimDoxtater",0,FALSE,FALSE,NA,NA
"2527","Delaying #dialysis for patients with chronic #kidney #disease.

A still-in-development #technology from #Israel can… https://t.co/6jOq9L8rxW",FALSE,0,NA,2019-02-25 20:38:54,TRUE,NA,"1100133056386617344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jonahelshout",0,FALSE,FALSE,NA,NA
"2528","RT @PDiabetologyMag: “Our work shows the prevalence of #diabetes is increasing &amp; so is the prevalence of chronic kidney disease in individu…",FALSE,0,NA,2019-02-25 19:49:22,FALSE,NA,"1100120587949785088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiabetesOhioU",4,TRUE,FALSE,NA,NA
"2529","Osteoporosis bone mineral density and CKDMBD II Therapeutic implications.: Osteoporosis OP and chronic kidney disea… https://t.co/HDXoaw3Ifg",FALSE,0,NA,2019-02-25 19:38:06,TRUE,NA,"1100117753417977856",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OsteoporosisBio",1,FALSE,FALSE,NA,NA
"2530","RT @YaleClimateComm: Higher temperatures and dehydration are thought to be driving an unusual spike in chronic kidney disease among agricul…",FALSE,0,NA,2019-02-25 19:31:32,FALSE,NA,"1100116100552028160",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","CF_James",6,TRUE,FALSE,NA,NA
"2531","Except in extreme cases, chronic use of PPI’s is NOT approved by the FDA. 

New study in Nature: Chronic use linked… https://t.co/kJ1qRk8OsR",FALSE,9,NA,2019-02-25 19:31:11,TRUE,NA,"1100116014648516608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gfj1979",1,FALSE,FALSE,NA,NA
"2532","A Kidney Transplant is not a perfect solution. Do not let this discourage you, just be aware of complications so yo… https://t.co/MUbRD82qwc",FALSE,0,NA,2019-02-25 19:30:11,TRUE,NA,"1100115763061436416",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2533","RT @YaleClimateComm: Higher temperatures and dehydration are thought to be driving an unusual spike in chronic kidney disease among agricul…",FALSE,0,NA,2019-02-25 19:28:13,FALSE,NA,"1100115266938200065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rsl1957",6,TRUE,FALSE,NA,NA
"2534","RT @YaleClimateComm: Higher temperatures and dehydration are thought to be driving an unusual spike in chronic kidney disease among agricul…",FALSE,0,NA,2019-02-25 19:20:56,FALSE,NA,"1100113432718729216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p_hannam",6,TRUE,FALSE,NA,NA
"2535","RT @YaleClimateComm: Higher temperatures and dehydration are thought to be driving an unusual spike in chronic kidney disease among agricul…",FALSE,0,NA,2019-02-25 19:11:22,FALSE,NA,"1100111024747831296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BonnieNorthGP",6,TRUE,FALSE,NA,NA
"2536","RT @YaleClimateComm: Higher temperatures and dehydration are thought to be driving an unusual spike in chronic kidney disease among agricul…",FALSE,0,NA,2019-02-25 19:06:47,FALSE,NA,"1100109874371821570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fester_thomas",6,TRUE,FALSE,NA,NA
"2537","Higher temperatures and dehydration are thought to be driving an unusual spike in chronic kidney disease among agri… https://t.co/8j3WMB2ssj",FALSE,9,NA,2019-02-25 19:03:02,TRUE,NA,"1100108929277804544",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","YaleClimateComm",6,FALSE,FALSE,NA,NA
"2538","Attend a no-cost kidney education class nearby to learn about how to manage chronic kidney disease.… https://t.co/vsXMDISUnX",FALSE,1,NA,2019-02-25 19:01:35,TRUE,NA,"1100108565812051968",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DaVita",1,FALSE,FALSE,NA,NA
"2539","6 Myths About Dialysis That Chronic Kidney Disease Patients May Believe Are Facts: https://t.co/OxKoLudxEs https://t.co/Qqva4llKL8",FALSE,0,NA,2019-02-25 18:25:01,FALSE,NA,"1100099363110436864",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","AuthorJayABlum",0,FALSE,FALSE,NA,NA
"2540","RT @Nephronline: A home-based program improved both the physical &amp; social functioning of older adults with end-stage renal disease on hemod…",FALSE,0,NA,2019-02-25 18:11:43,FALSE,NA,"1100096016336838662",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FMcQueen31",1,TRUE,FALSE,NA,NA
"2541","A home-based program improved both the physical &amp; social functioning of older adults with end-stage renal disease o… https://t.co/HZsQCoqWuN",FALSE,0,NA,2019-02-25 18:07:22,TRUE,NA,"1100094918616334336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nephronline",1,FALSE,FALSE,NA,NA
"2542","""The heart and the kidneys work closely together. When there is a problem with one, things can go wrong in the othe… https://t.co/AoBTmoiy64",FALSE,1,NA,2019-02-25 18:01:19,TRUE,NA,"1100093396843143174",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","dosisinc",0,FALSE,FALSE,NA,NA
"2543","Great Monday Friends,
 
Try today's delightful Impact Meal, Roasted Cauliflower Steaks. Simple to put together with… https://t.co/I7Sqtd9SxR",FALSE,1,NA,2019-02-25 17:55:56,TRUE,NA,"1100092042321920000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2544","@trendyatso @Motilola4 @renoomokri @MBuhari FYI, my Dad died of chronic kidney Disease{CKD}

So I don’t know the po… https://t.co/XBT3EeimOv",FALSE,1,"trendyatso",2019-02-25 17:54:26,TRUE,"1100090877198897152","1100091664339746817","218013082","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khaleepher_",0,FALSE,FALSE,NA,NA
"2545","CNBC Report New FDAcleared kidney disease early detection smartphone app: Outlined in a recent report from CNBC by… https://t.co/Sca3HA2yDf",FALSE,0,NA,2019-02-25 17:43:03,TRUE,NA,"1100088800997400577",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GERD_Bio",1,FALSE,FALSE,NA,NA
"2546","Did you know... Given the 1 in 7 people in America that have chronic kidney disease, 96% of those with early stages… https://t.co/pYlqVpV82c",FALSE,0,NA,2019-02-25 17:33:06,TRUE,NA,"1100086296717025282",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RemoteRenal",0,FALSE,FALSE,NA,NA
"2547","@Mangan150 @medical_xpress Hmm Chronic PPI use ( Omeprazole) associated with Kidney and Liver disease. Chronic PPI… https://t.co/jz9lcXc2uW",FALSE,2,"Mangan150",2019-02-25 17:19:02,TRUE,"1100018304993812482","1100082759060451328","16997512","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TurnOffCNN",0,FALSE,FALSE,NA,NA
"2548","PASS IT ON: Dialysis should NOT be hurting. Read more &gt;&gt;&gt; https://t.co/Vm05mIjWSN https://t.co/Vm05mIjWSN",FALSE,0,NA,2019-02-25 17:00:05,FALSE,NA,"1100077988731744257",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2549","@morethanmySLE @RedTRaccoon 1. Thyroid cancer
2. Hashimoto's
3. 1 Cardiac incident
4. Hypertension
5. Chronic kidne… https://t.co/1mcke62R4V",FALSE,0,"morethanmySLE",2019-02-25 16:48:50,TRUE,"1099848060308463616","1100075155710267393","812361923304034304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mexiKant2",0,FALSE,FALSE,NA,NA
"2550","Kidney Recovery for dialysis patients. Read more &gt;&gt;&gt; https://t.co/eJTALU4s5T https://t.co/eJTALU4s5T",FALSE,0,NA,2019-02-25 16:45:08,FALSE,NA,"1100074226340392960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2551","RT @RenalFellowNtwk: Chronic kidney disease for the medical resident--looking back to a helpful guide by @justinberk for primary care provi…",FALSE,0,NA,2019-02-25 16:41:03,FALSE,NA,"1100073198555557896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vikouerMD",9,TRUE,FALSE,NA,NA
"2552","-Type2 DM
-Hypertension stage 2
-atherosclerotic heart Disease
-coronary artery disease
-Negative Inspiratory force… https://t.co/L9RYlYNMfh",FALSE,0,NA,2019-02-25 16:37:20,TRUE,NA,"1100072264752455680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zarahexequielle",0,FALSE,FALSE,NA,NA
"2553","RT @PHIdotorg: The disturbing hypothesis for the sudden uptick in chronic kidney disease: ""Our #kidneys might be vulnerable to the more fre…",FALSE,0,NA,2019-02-25 16:34:14,FALSE,NA,"1100071483844452357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbley12",1,TRUE,FALSE,NA,NA
"2554","Let’s talk about Dialysis body image issues. Read more &gt;&gt;&gt; https://t.co/Lepc9a4r1n https://t.co/Lepc9a4r1n",FALSE,0,NA,2019-02-25 16:15:08,FALSE,NA,"1100066674739310597",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2555","RT @ManualOMedicine: Pathogenesis of Chronic Kidney Disease (CKD) . #meded #foamed #nephrology #ckd https://t.co/2L35czeJWe",FALSE,0,NA,2019-02-25 16:01:00,FALSE,NA,"1100063117592092672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hendranokoarie1",119,TRUE,FALSE,NA,NA
"2556","RT @RenalFellowNtwk: Chronic kidney disease for the medical resident--looking back to a helpful guide by @justinberk for primary care provi…",FALSE,0,NA,2019-02-25 15:41:13,FALSE,NA,"1100058140752502790",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OHSUNephrology",9,TRUE,FALSE,NA,NA
"2557","Chronic kidney disease for the medical resident--looking back to a helpful guide by @justinberk for primary care pr… https://t.co/0NtxKQ0Xy0",FALSE,26,NA,2019-02-25 15:40:12,TRUE,NA,"1100057884375822338",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RenalFellowNtwk",9,FALSE,FALSE,NA,NA
"2558","“You never forget the moment you have these great breakthroughs — it’s what you live for.” Read more &gt;&gt;&gt;… https://t.co/ThGaxq0Xdl",FALSE,0,NA,2019-02-25 15:00:05,TRUE,NA,"1100047788098805761",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2559","Over 600,000 patients conducting Dialysis in the U.S. alone. Read more &gt;&gt;&gt; https://t.co/u9Xwag8bnr https://t.co/u9Xwag8bnr",FALSE,0,NA,2019-02-25 14:45:04,FALSE,NA,"1100044011371298817",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2560","RT @ESRDNCC: Visit the @KidneyPatients website to view the listing of #kidney support groups in your community. Support groups are a valuab…",FALSE,0,NA,2019-02-25 14:37:27,FALSE,NA,"1100042093219770369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClearGuardHD",2,TRUE,FALSE,NA,NA
"2561","The disturbing hypothesis for the sudden uptick in chronic kidney disease: ""Our #kidneys might be vulnerable to the… https://t.co/r8dkS0cv2s",FALSE,2,NA,2019-02-25 14:20:05,TRUE,NA,"1100037721119170560",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PHIdotorg",1,FALSE,FALSE,NA,NA
"2562","@Anthony_V_Bruno @TweedieRidik Uremia is something that can happen to people with Chronic Kidney Disease, where the… https://t.co/txIFjY32qY",FALSE,1,"npcbree",2019-02-25 14:09:55,TRUE,"1100034881223098368","1100035164057550848","801497172839694338","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","npcbree",0,FALSE,FALSE,NA,NA
"2563","@NIDDKgov Here’s the podcast on @iHeartRadio! https://t.co/TvrWVPoobj",FALSE,0,"NIDDKgov",2019-02-25 14:02:37,FALSE,"1100027653216702465","1100033326113538048","1901405066","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WSYRNews",0,FALSE,FALSE,NA,NA
"2564","How can you reverse modifiable risk factors for chronic kidney disease? - How can you reverse modifiable... https://t.co/V96JewDbTf",FALSE,1,NA,2019-02-25 13:42:34,FALSE,NA,"1100028280265195524",NA,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Karmahospital",0,FALSE,FALSE,NA,NA
"2565","RT @BoRemenyi: One of my indigenous patient's mother told me ' yes I have Rheumatic Heart, eye disease, diabetes and kidney disease'. Vacci…",FALSE,0,NA,2019-02-25 13:42:12,FALSE,NA,"1100028187617026053",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AipaAust",6,TRUE,FALSE,NA,NA
"2566","Lupus is a chronic autoimmune disease, meaning the body’s immune system attacks its own cells and organs. When lupu… https://t.co/ubc07WsLEm",FALSE,0,NA,2019-02-25 13:05:06,TRUE,NA,"1100018852962938880",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PatientCitizen",0,FALSE,FALSE,NA,NA
"2567","RT @MicrobiomeBot: Methyl Donor Nutrients in Chronic Kidney Disease: Impact on the Epigenetic Landscape. https://t.co/b5RQvngCrq https://t.…",FALSE,0,NA,2019-02-25 12:38:40,FALSE,NA,"1100012198783606784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bri_moring",1,TRUE,FALSE,NA,NA
"2568","Dialysis for my sister: I am Terestita Cahanap. I was diagnosed with Stage V Chronic Kidney Disease, secondary to D… https://t.co/kAzhLHmL9h",FALSE,0,NA,2019-02-25 12:08:04,TRUE,NA,"1100004501036167169",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","BestCrowdFundng",0,FALSE,FALSE,NA,NA
"2569","Here are 5 good reasons why you may consider a Kidney Transplant. Read more &gt;&gt;&gt; https://t.co/tKljS73fi0 https://t.co/tKljS73fi0",FALSE,0,NA,2019-02-25 12:00:07,FALSE,NA,"1100002499065495553",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2570","Q193
Genetic changes in what gene are most strongly associated with the risk of a type of chronic kidney disease?",FALSE,0,NA,2019-02-25 11:47:30,FALSE,NA,"1099999325705461760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenjaminSolomo2",0,FALSE,FALSE,NA,NA
"2571","Monogenic causes of chronic kidney disease in adults. - PubMed - NCBI https://t.co/YGpv8Iintj",FALSE,0,NA,2019-02-25 11:46:41,FALSE,NA,"1099999119463120897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gobnait",0,FALSE,FALSE,NA,NA
"2572","My answer to What is a typical diet like for someone with chronic kidney disease? https://t.co/8I3z4HovDt",FALSE,0,NA,2019-02-25 11:27:16,FALSE,NA,"1099994233753268225",NA,"<a href=""http://www.quora.com/"" rel=""nofollow"">Quora</a>","larrylamacrab",0,FALSE,FALSE,NA,NA
"2573","Chronic kidney disease",FALSE,0,NA,2019-02-25 11:15:57,FALSE,NA,"1099991383123857408",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","HourlyDeath",0,FALSE,FALSE,NA,NA
"2574","RT @BoRemenyi: One of my indigenous patient's mother told me ' yes I have Rheumatic Heart, eye disease, diabetes and kidney disease'. Vacci…",FALSE,0,NA,2019-02-25 10:53:01,FALSE,NA,"1099985612176744453",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elllsee",6,TRUE,FALSE,NA,NA
"2575","RT @kids_research: A #personalised and tailored patient navigator trial led by @germjacq @CKRRenal will seek to help families affected by c…",FALSE,0,NA,2019-02-25 10:41:22,FALSE,NA,"1099982679586439173",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CKRRenal",4,TRUE,FALSE,NA,NA
"2576","RT @bradjameswebb: More fantastic work from @aihw highlighting the impact of socioeconomic inequalities on cardiovascular disease, diabetes…",FALSE,0,NA,2019-02-25 10:26:17,FALSE,NA,"1099978886807339009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdmAbsentMinded",4,TRUE,FALSE,NA,NA
"2577","RT @BoRemenyi: One of my indigenous patient's mother told me ' yes I have Rheumatic Heart, eye disease, diabetes and kidney disease'. Vacci…",FALSE,0,NA,2019-02-25 10:06:33,FALSE,NA,"1099973920055189504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NRHAlliance",6,TRUE,FALSE,NA,NA
"2578","If you are one of the lucky patients to receive a Kidney Transplant you want to do everything you can to maintain t… https://t.co/t6VTMkgbBL",FALSE,0,NA,2019-02-25 10:00:20,TRUE,NA,"1099972354774568960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KidneyBuzz",0,FALSE,FALSE,NA,NA
"2579","RT @COPD_bio: Simplified end stage renal failure risk prediction model for the lowrisk general population with chronic kidney disease.: Chr…",FALSE,0,NA,2019-02-25 09:46:33,FALSE,NA,"1099968887578230784",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","COPD_bio",1,TRUE,FALSE,NA,NA
"2580","RT @SequencingDNA: The association of HLAG polymorphisms and the synergistic effect of sMICA and sHLAG with chronic kidney disease and allo…",FALSE,0,NA,2019-02-25 07:18:34,FALSE,NA,"1099931645883277314",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SequencingDNA",1,TRUE,FALSE,NA,NA
"2581","RT @CysticFibro_bio: Heparan sulfate in chronic kidney diseases Exploring the role of 3Osulfation.: One of the main feature of chronic kidn…",FALSE,0,NA,2019-02-25 07:15:03,FALSE,NA,"1099930758527909889",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CysticFibro_bio",1,TRUE,FALSE,NA,NA
"2582","Wow, totoo kaya to

https://t.co/BlbOPTIgjI",FALSE,0,NA,2019-02-25 06:36:05,FALSE,NA,"1099920953641885696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monnie058",0,FALSE,FALSE,NA,NA
"2583","Chronic kidney disease - causes, symptoms, diagnosis, treatment, pathology https://t.co/1MRq7KaDwZ via @YouTube",FALSE,0,NA,2019-02-25 05:55:40,FALSE,NA,"1099910783587233792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msforbes500",0,FALSE,FALSE,NA,NA
"2584","@wgmin_health the misdiagnosis is i suffer from chronic kidney disease and chronic anemia which require multiple bl… https://t.co/NG2NIS56LT",FALSE,0,"wgmin_health",2019-02-25 05:45:12,TRUE,NA,"1099908149367197697","607116913","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahDavies1604",0,FALSE,FALSE,NA,NA
"2585","RT @claudeone: How to avoid feline chronic kidney disease with my best tips.  It will improve your cats health and extend its life span.  h…",FALSE,0,NA,2019-02-25 05:32:51,FALSE,NA,"1099905038816661509",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmelieLBains",4,TRUE,FALSE,NA,NA
